reporterISO,flowCode,refYear,regime_index,primaryValue,share
CYP,M,2019,0.0,643787357.1600001,7.27
CYP,M,2019,1.0,580754489.77,6.56
CYP,M,2019,2.0,628762819.918,7.1
CYP,M,2019,3.0,7002497957.875,79.07
CYP,M,2020,0.0,650655470.5070001,8.41
CYP,M,2020,1.0,456315528.099,5.89
CYP,M,2020,2.0,615790271.128,7.95
CYP,M,2020,3.0,6018314836.454,77.75
CYP,M,2021,0.0,789464946.303,7.99
CYP,M,2021,1.0,714106736.153,7.23
CYP,M,2021,2.0,1052890385.625,10.66
CYP,M,2021,3.0,7323707470.9,74.13
CYP,M,2022,0.0,1236407188.669,10.64
CYP,M,2022,1.0,1137114042.343,9.78
CYP,M,2022,2.0,3700405137.492,31.83
CYP,M,2022,3.0,5551333838.021999,47.75
CYP,M,2023,0.0,1158632546.368,8.96
CYP,M,2023,1.0,914769189.336,7.07
CYP,M,2023,2.0,4686615103.598,36.23
CYP,M,2023,3.0,6174204963.826,47.74
CYP,M,2024,0.0,1562171465.624,12.96
CYP,M,2024,1.0,781480600.358,6.49
CYP,M,2024,2.0,5047936916.155,41.89
CYP,M,2024,3.0,4658394662.319,38.66
CYP,X,2000,0.0,114562875.0,13.7
CYP,X,2000,1.0,265376161.0,31.73
CYP,X,2000,2.0,37489194.0,4.48
CYP,X,2000,3.0,418806601.0,50.08
CYP,X,2001,0.0,145947372.0,16.55
CYP,X,2001,1.0,250311349.0,28.38
CYP,X,2001,2.0,34430707.0,3.9
CYP,X,2001,3.0,451322213.0,51.17
CYP,X,2002,0.0,92665976.0,12.16
CYP,X,2002,1.0,146352449.0,19.2
CYP,X,2002,2.0,42769659.0,5.61
CYP,X,2002,3.0,480294464.0,63.02
CYP,X,2003,0.0,84795280.0,10.24
CYP,X,2003,1.0,130874069.0,15.8
CYP,X,2003,2.0,32695114.0,3.95
CYP,X,2003,3.0,579786978.0,70.01
CYP,X,2004,0.0,133281861.0,12.51
CYP,X,2004,1.0,123811338.0,11.62
CYP,X,2004,2.0,54241088.0,5.09
CYP,X,2004,3.0,754425685.0,70.79
CYP,X,2005,0.0,120788025.0,9.46
CYP,X,2005,1.0,135898845.0,10.64
CYP,X,2005,2.0,46284655.0,3.63
CYP,X,2005,3.0,973813582.0,76.27
CYP,X,2006,0.0,144007700.0,12.67
CYP,X,2006,1.0,145701721.0,12.82
CYP,X,2006,2.0,60601802.0,5.33
CYP,X,2006,3.0,786155857.0,69.18
CYP,X,2007,0.0,113288331.0,9.19
CYP,X,2007,1.0,173749011.0,14.09
CYP,X,2007,2.0,85079958.0,6.9
CYP,X,2007,3.0,860610015.0,69.81
CYP,X,2008,0.0,138744003.0,10.23
CYP,X,2008,1.0,216793582.0,15.99
CYP,X,2008,2.0,94140079.0,6.94
CYP,X,2008,3.0,906080550.0,66.83
CYP,X,2009,0.0,143217283.0,12.46
CYP,X,2009,1.0,199696762.0,17.38
CYP,X,2009,2.0,57376087.0,4.99
CYP,X,2009,3.0,748990621.0,65.17
CYP,X,2010,0.0,146377531.0,11.48
CYP,X,2010,1.0,232009416.0,18.2
CYP,X,2010,2.0,72423746.0,5.68
CYP,X,2010,3.0,824075317.0,64.64
CYP,X,2011,0.0,157712888.0,10.03
CYP,X,2011,1.0,259804210.0,16.53
CYP,X,2011,2.0,83775827.0,5.33
CYP,X,2011,3.0,1070338150.0,68.1
CYP,X,2012,0.0,190254725.0,12.97
CYP,X,2012,1.0,263716432.0,17.97
CYP,X,2012,2.0,84403738.0,5.75
CYP,X,2012,3.0,929002575.0,63.31
CYP,X,2013,0.0,241753343.15399998,13.9
CYP,X,2013,1.0,213198613.579,12.26
CYP,X,2013,2.0,169600922.272,9.75
CYP,X,2013,3.0,1114935513.76,64.1
CYP,X,2014,0.0,259605001.541,10.07
CYP,X,2014,1.0,413083621.351,16.02
CYP,X,2014,2.0,313212923.652,12.15
CYP,X,2014,3.0,1592769691.017,61.77
CYP,X,2015,0.0,277848046.653,10.68
CYP,X,2015,1.0,471052135.396,18.1
CYP,X,2015,2.0,411027098.208,15.8
CYP,X,2015,3.0,1442226024.026,55.42
CYP,X,2016,0.0,393543185.37,15.39
CYP,X,2016,1.0,289785166.483,11.33
CYP,X,2016,2.0,403056084.64,15.77
CYP,X,2016,3.0,1470188861.25,57.51
CYP,X,2017,0.0,556258645.571,20.93
CYP,X,2017,1.0,436085259.404,16.41
CYP,X,2017,2.0,213684831.021,8.04
CYP,X,2017,3.0,1451064441.358,54.61
CYP,X,2018,0.0,864349821.947,24.88
CYP,X,2018,1.0,609641077.476,17.55
CYP,X,2018,2.0,252910948.676,7.28
CYP,X,2018,3.0,1747414306.9589999,50.3
CYP,X,2019,0.0,630168595.713,21.59
CYP,X,2019,1.0,320291791.557,10.97
CYP,X,2019,2.0,386049214.401,13.23
CYP,X,2019,3.0,1581986230.931,54.21
CYP,X,2020,0.0,463418782.199,17.49
CYP,X,2020,1.0,381601487.191,14.4
CYP,X,2020,2.0,479499137.188,18.09
CYP,X,2020,3.0,1325468181.957,50.02
CYP,X,2021,0.0,482639715.88,15.48
CYP,X,2021,1.0,730244434.064,23.42
CYP,X,2021,2.0,492838083.43899995,15.81
CYP,X,2021,3.0,1411728164.653,45.28
CYP,X,2022,0.0,962401307.788,27.18
CYP,X,2022,1.0,726939179.197,20.53
CYP,X,2022,2.0,780635613.642,22.05
CYP,X,2022,3.0,1070371170.444,30.23
CYP,X,2023,0.0,1142020580.81,29.82
CYP,X,2023,1.0,834015245.803,21.78
CYP,X,2023,2.0,854058977.391,22.3
CYP,X,2023,3.0,999319408.614,26.1
CYP,X,2024,0.0,1509822411.765,39.0
CYP,X,2024,1.0,406145258.967,10.49
CYP,X,2024,2.0,1138223758.367,29.4
CYP,X,2024,3.0,817590870.107,21.12
DEU,M,2000,0.0,25786048000.0,5.23
DEU,M,2000,1.0,30420884000.0,6.17
DEU,M,2000,2.0,27180707000.0,5.52
DEU,M,2000,3.0,409402869000.0,83.08
DEU,M,2001,0.0,25374901000.0,5.51
DEU,M,2001,1.0,24328548000.0,5.28
DEU,M,2001,2.0,27451876000.0,5.96
DEU,M,2001,3.0,383483452000.0,83.25
DEU,M,2002,0.0,26759082000.0,5.76
DEU,M,2002,1.0,25172681000.0,5.42
DEU,M,2002,2.0,27745627000.0,5.97
DEU,M,2002,3.0,385029124000.0,82.85
DEU,M,2003,0.0,36586686000.0,6.16
DEU,M,2003,1.0,35264922000.0,5.94
DEU,M,2003,2.0,34107404000.0,5.75
DEU,M,2003,3.0,487637184000.0,82.15
DEU,M,2004,0.0,51179299000.0,7.21
DEU,M,2004,1.0,46412839000.0,6.54
DEU,M,2004,2.0,38869133000.0,5.48
DEU,M,2004,3.0,573046413000.0,80.77
DEU,M,2005,0.0,63067976000.0,8.18
DEU,M,2005,1.0,57275552000.0,7.43
DEU,M,2005,2.0,43320769000.0,5.62
DEU,M,2005,3.0,607344024000.0,78.77
DEU,M,2006,0.0,78177064000.0,8.58
DEU,M,2006,1.0,74343927000.0,8.15
DEU,M,2006,2.0,51888691000.0,5.69
DEU,M,2006,3.0,707233855000.0,77.58
DEU,M,2007,0.0,96418534000.0,9.19
DEU,M,2007,1.0,74875218000.0,7.13
DEU,M,2007,2.0,60283752000.0,5.74
DEU,M,2007,3.0,817955018000.0,77.94
DEU,M,2008,0.0,110110612753.204,9.7
DEU,M,2008,1.0,90326696724.913,7.96
DEU,M,2008,2.0,71240821078.337,6.28
DEU,M,2008,3.0,862963480642.3829,76.06
DEU,M,2009,0.0,91551061069.053,10.34
DEU,M,2009,1.0,62346216446.882,7.04
DEU,M,2009,2.0,57165044635.004,6.46
DEU,M,2009,3.0,674327117536.546,76.16
DEU,M,2010,0.0,117146841483.532,11.51
DEU,M,2010,1.0,79570092434.672,7.82
DEU,M,2010,2.0,89640525600.391,8.81
DEU,M,2010,3.0,731172687995.9921,71.86
DEU,M,2011,0.0,127830134009.953,10.64
DEU,M,2011,1.0,106004698035.484,8.82
DEU,M,2011,2.0,110189919352.88899,9.17
DEU,M,2011,3.0,857667412032.767,71.37
DEU,M,2012,0.0,116542906386.56801,10.52
DEU,M,2012,1.0,96601388501.15399,8.72
DEU,M,2012,2.0,108245150762.735,9.77
DEU,M,2012,3.0,786670764579.052,71.0
DEU,M,2013,0.0,117467240212.65201,10.36
DEU,M,2013,1.0,106101373403.144,9.36
DEU,M,2013,2.0,108645453861.594,9.59
DEU,M,2013,3.0,801209545333.59,70.69
DEU,M,2014,0.0,130909785778.203,11.22
DEU,M,2014,1.0,104787239646.43901,8.98
DEU,M,2014,2.0,105596031125.839,9.05
DEU,M,2014,3.0,825592339937.095,70.75
DEU,M,2015,0.0,124936035843.794,12.32
DEU,M,2015,1.0,82217533732.577,8.1
DEU,M,2015,2.0,92098887686.043,9.08
DEU,M,2015,3.0,715167393456.345,70.5
DEU,M,2016,0.0,127480196293.559,12.43
DEU,M,2016,1.0,79761052707.665,7.78
DEU,M,2016,2.0,150429252272.24298,14.67
DEU,M,2016,3.0,667747855331.953,65.12
DEU,M,2017,0.0,140843785135.043,13.0
DEU,M,2017,1.0,99175351917.928,9.16
DEU,M,2017,2.0,155425503702.546,14.35
DEU,M,2017,3.0,687764773877.528,63.49
DEU,M,2018,0.0,144983318398.898,11.65
DEU,M,2018,1.0,159449592991.60602,12.81
DEU,M,2018,2.0,145717174378.954,11.71
DEU,M,2018,3.0,794663568625.3721,63.84
DEU,M,2019,0.0,141810114644.685,11.88
DEU,M,2019,1.0,144007551579.488,12.07
DEU,M,2019,2.0,165047969783.46,13.83
DEU,M,2019,3.0,742365394096.386,62.21
DEU,M,2020,0.0,148988977864.037,13.14
DEU,M,2020,1.0,132149890330.559,11.66
DEU,M,2020,2.0,213710720649.838,18.85
DEU,M,2020,3.0,638970536107.074,56.36
DEU,M,2021,0.0,203701660311.41702,15.01
DEU,M,2021,1.0,150184252051.429,11.06
DEU,M,2021,2.0,307039504491.073,22.62
DEU,M,2021,3.0,696497756779.6741,51.31
DEU,M,2022,0.0,248783576232.301,16.68
DEU,M,2022,1.0,184666375249.939,12.38
DEU,M,2022,2.0,257447571264.136,17.26
DEU,M,2022,3.0,800927497077.494,53.69
DEU,M,2023,0.0,210426976381.443,14.86
DEU,M,2023,1.0,150007085667.275,10.59
DEU,M,2023,2.0,293602105756.45,20.73
DEU,M,2023,3.0,762310850040.367,53.82
DEU,M,2024,0.0,207958893164.43,14.98
DEU,M,2024,1.0,153166301361.11798,11.03
DEU,M,2024,2.0,329200735914.117,23.71
DEU,M,2024,3.0,698275158690.489,50.29
DEU,X,2000,0.0,20447420000.0,3.77
DEU,X,2000,1.0,22124740000.0,4.08
DEU,X,2000,2.0,32006667000.0,5.9
DEU,X,2000,3.0,467470393000.0,86.24
DEU,X,2001,0.0,24065062000.0,4.36
DEU,X,2001,1.0,26301709000.0,4.77
DEU,X,2001,2.0,31972629000.0,5.8
DEU,X,2001,3.0,469153392000.0,85.07
DEU,X,2002,0.0,28403784000.0,4.78
DEU,X,2002,1.0,30174130000.0,5.08
DEU,X,2002,2.0,33573191000.0,5.65
DEU,X,2002,3.0,501957528000.0,84.49
DEU,X,2003,0.0,38027643000.0,5.13
DEU,X,2003,1.0,38224985000.0,5.16
DEU,X,2003,2.0,41683729000.0,5.63
DEU,X,2003,3.0,622759233000.0,84.08
DEU,X,2004,0.0,47091201000.0,5.22
DEU,X,2004,1.0,49636577000.0,5.5
DEU,X,2004,2.0,52935949000.0,5.87
DEU,X,2004,3.0,752546462000.0,83.41
DEU,X,2005,0.0,49199189000.0,5.09
DEU,X,2005,1.0,57268212000.0,5.92
DEU,X,2005,2.0,58567201000.0,6.05
DEU,X,2005,3.0,802258279000.0,82.94
DEU,X,2006,0.0,61994517000.0,5.57
DEU,X,2006,1.0,68668073000.0,6.17
DEU,X,2006,2.0,75747857000.0,6.81
DEU,X,2006,3.0,906193313000.0,81.45
DEU,X,2007,0.0,77124470000.0,5.86
DEU,X,2007,1.0,79451588000.0,6.03
DEU,X,2007,2.0,88369945000.0,6.71
DEU,X,2007,3.0,1072027675000.0,81.4
DEU,X,2008,0.0,90706105937.7,6.31
DEU,X,2008,1.0,101005607480.58,7.03
DEU,X,2008,2.0,105152788233.606,7.32
DEU,X,2008,3.0,1139854496555.747,79.34
DEU,X,2009,0.0,84784036891.981,7.61
DEU,X,2009,1.0,74743548482.226,6.71
DEU,X,2009,2.0,75564583722.873,6.79
DEU,X,2009,3.0,878525421025.024,78.89
DEU,X,2010,0.0,109005058622.475,8.72
DEU,X,2010,1.0,90708895089.41501,7.26
DEU,X,2010,2.0,106591954851.476,8.53
DEU,X,2010,3.0,943802305894.196,75.5
DEU,X,2011,0.0,130923427634.8,8.97
DEU,X,2011,1.0,109522582952.454,7.5
DEU,X,2011,2.0,127907631903.527,8.76
DEU,X,2011,3.0,1091634223998.639,74.77
DEU,X,2012,0.0,128504918557.02802,9.27
DEU,X,2012,1.0,107107794172.872,7.72
DEU,X,2012,2.0,127474320906.009,9.19
DEU,X,2012,3.0,1023862924347.389,73.82
DEU,X,2013,0.0,137235376946.409,9.62
DEU,X,2013,1.0,129189091097.10901,9.05
DEU,X,2013,2.0,121939758643.966,8.55
DEU,X,2013,3.0,1038378311881.633,72.78
DEU,X,2014,0.0,153714399973.319,10.43
DEU,X,2014,1.0,115273114184.52501,7.82
DEU,X,2014,2.0,121498936890.996,8.24
DEU,X,2014,3.0,1083694132354.78,73.51
DEU,X,2015,0.0,130117370951.68799,9.98
DEU,X,2015,1.0,89731031001.087,6.88
DEU,X,2015,2.0,110561363491.199,8.48
DEU,X,2015,3.0,973352151332.8519,74.66
DEU,X,2016,0.0,134253422746.75699,10.2
DEU,X,2016,1.0,91012228608.535,6.91
DEU,X,2016,2.0,175342935162.003,13.32
DEU,X,2016,3.0,915792599415.726,69.57
DEU,X,2017,0.0,145253557478.805,10.32
DEU,X,2017,1.0,111741099223.637,7.94
DEU,X,2017,2.0,178886069768.151,12.71
DEU,X,2017,3.0,971397167142.359,69.03
DEU,X,2018,0.0,150491809620.794,9.81
DEU,X,2018,1.0,154645505903.944,10.08
DEU,X,2018,2.0,170739523577.275,11.13
DEU,X,2018,3.0,1058201728122.589,68.98
DEU,X,2019,0.0,146088264794.75,9.98
DEU,X,2019,1.0,142982133563.809,9.77
DEU,X,2019,2.0,187785999160.919,12.83
DEU,X,2019,3.0,987280837153.9039,67.43
DEU,X,2020,0.0,144949910350.43,10.65
DEU,X,2020,1.0,133438771015.627,9.81
DEU,X,2020,2.0,229832073518.23602,16.89
DEU,X,2020,3.0,852702848964.014,62.66
DEU,X,2021,0.0,166467872342.139,10.39
DEU,X,2021,1.0,147958895951.725,9.24
DEU,X,2021,2.0,354938892655.511,22.16
DEU,X,2021,3.0,932184916074.527,58.21
DEU,X,2022,0.0,157190522453.749,9.5
DEU,X,2022,1.0,142883487302.288,8.64
DEU,X,2022,2.0,327227928062.255,19.78
DEU,X,2022,3.0,1027370094041.2899,62.09
DEU,X,2023,0.0,147309329896.603,8.81
DEU,X,2023,1.0,149936314727.655,8.97
DEU,X,2023,2.0,363592243999.434,21.74
DEU,X,2023,3.0,1011391380286.6279,60.48
DEU,X,2024,0.0,142753677868.782,8.55
DEU,X,2024,1.0,148840653246.057,8.92
DEU,X,2024,2.0,463031670645.483,27.74
DEU,X,2024,3.0,914495732406.854,54.79
DNK,M,2000,0.0,1826212421.0,4.26
DNK,M,2000,1.0,790162457.0,1.84
DNK,M,2000,2.0,1670710834.0,3.9
DNK,M,2000,3.0,38563496654.0,90.0
DNK,M,2001,0.0,1813877022.0,4.22
DNK,M,2001,1.0,768847995.0,1.79
DNK,M,2001,2.0,1793146901.0,4.17
DNK,M,2001,3.0,38596666408.0,89.82
DNK,M,2002,0.0,1805860619.0,3.75
DNK,M,2002,1.0,1076974269.0,2.24
DNK,M,2002,2.0,1733339548.0,3.6
DNK,M,2002,3.0,43500781905.0,90.41
DNK,M,2003,0.0,2534066847.0,4.62
DNK,M,2003,1.0,1660834131.0,3.03
DNK,M,2003,2.0,2272377014.0,4.15
DNK,M,2003,3.0,48341233425.0,88.2
DNK,M,2004,0.0,3827270626.0,5.86
DNK,M,2004,1.0,2059367635.0,3.16
DNK,M,2004,2.0,2670146323.0,4.09
DNK,M,2004,3.0,56699522451.0,86.89
DNK,M,2005,0.0,4547099268.0,6.41
DNK,M,2005,1.0,2581162599.0,3.64
DNK,M,2005,2.0,3043707718.0,4.29
DNK,M,2005,3.0,60734601208.0,85.65
DNK,M,2006,0.0,5378344156.0,6.58
DNK,M,2006,1.0,2901111480.0,3.55
DNK,M,2006,2.0,3063450722.0,3.75
DNK,M,2006,3.0,70450643203.0,86.13
DNK,M,2007,0.0,7088781901.0,7.48
DNK,M,2007,1.0,2314385621.0,2.44
DNK,M,2007,2.0,3662088214.0,3.87
DNK,M,2007,3.0,81681842739.0,86.21
DNK,M,2008,0.0,7571304357.0,7.2
DNK,M,2008,1.0,3776788525.0,3.59
DNK,M,2008,2.0,4314456371.0,4.1
DNK,M,2008,3.0,89489945650.0,85.1
DNK,M,2009,0.0,5909485279.0,7.57
DNK,M,2009,1.0,3567076524.0,4.57
DNK,M,2009,2.0,3042969146.0,3.9
DNK,M,2009,3.0,65509288367.0,83.96
DNK,M,2010,0.0,7249919068.0,8.97
DNK,M,2010,1.0,3478270099.0,4.3
DNK,M,2010,2.0,4000098245.0,4.95
DNK,M,2010,3.0,66123463535.0,81.78
DNK,M,2011,0.0,7842059516.0,8.41
DNK,M,2011,1.0,3621044635.0,3.88
DNK,M,2011,2.0,4486263184.0,4.81
DNK,M,2011,3.0,77277705149.0,82.89
DNK,M,2012,0.0,7710663823.0,8.65
DNK,M,2012,1.0,3084014044.0,3.46
DNK,M,2012,2.0,4606843521.0,5.17
DNK,M,2012,3.0,73702223956.0,82.72
DNK,M,2013,0.0,7939180224.0,8.38
DNK,M,2013,1.0,4069740959.0,4.29
DNK,M,2013,2.0,5012533484.0,5.29
DNK,M,2013,3.0,77771876143.0,82.04
DNK,M,2014,0.0,8919660108.0,9.21
DNK,M,2014,1.0,3885885178.0,4.01
DNK,M,2014,2.0,4309375352.0,4.45
DNK,M,2014,3.0,79704211635.0,82.32
DNK,M,2015,0.0,7677553868.0,9.22
DNK,M,2015,1.0,3899574332.0,4.68
DNK,M,2015,2.0,3456190323.0,4.15
DNK,M,2015,3.0,68264404144.0,81.95
DNK,M,2016,0.0,7525329577.341,9.14
DNK,M,2016,1.0,4441333558.839,5.39
DNK,M,2016,2.0,7691106057.172999,9.34
DNK,M,2016,3.0,62703578979.520996,76.13
DNK,M,2017,0.0,7975060188.989,8.92
DNK,M,2017,1.0,5649385014.252,6.32
DNK,M,2017,2.0,6885966700.729,7.71
DNK,M,2017,3.0,68848586302.18399,77.05
DNK,M,2018,0.0,8229045004.615999,8.32
DNK,M,2018,1.0,7486511934.765,7.57
DNK,M,2018,2.0,6900603840.715,6.98
DNK,M,2018,3.0,76263574094.574,77.13
DNK,M,2019,0.0,8446583811.594999,8.99
DNK,M,2019,1.0,6426267349.868,6.84
DNK,M,2019,2.0,7660606029.399,8.15
DNK,M,2019,3.0,71422267187.888,76.02
DNK,M,2020,0.0,8417449414.6970005,9.07
DNK,M,2020,1.0,5791984331.821,6.24
DNK,M,2020,2.0,9752097748.984,10.51
DNK,M,2020,3.0,68833194055.244,74.18
DNK,M,2021,0.0,11610950939.379002,10.03
DNK,M,2021,1.0,7645431780.948,6.6
DNK,M,2021,2.0,12693135648.685,10.96
DNK,M,2021,3.0,83851144352.917,72.41
DNK,M,2022,0.0,13046095988.189001,10.66
DNK,M,2022,1.0,7397554145.544,6.04
DNK,M,2022,2.0,11989343437.278,9.8
DNK,M,2022,3.0,89962080028.937,73.5
DNK,M,2023,0.0,9449510352.643,7.74
DNK,M,2023,1.0,6834881702.11,5.6
DNK,M,2023,2.0,12465600661.458,10.21
DNK,M,2023,3.0,93298999465.567,76.44
DNK,M,2024,0.0,10364238337.199001,8.82
DNK,M,2024,1.0,6460077991.45,5.5
DNK,M,2024,2.0,17611360272.199,14.99
DNK,M,2024,3.0,83043440136.169,70.69
DNK,X,2000,0.0,1467954422.0,3.31
DNK,X,2000,1.0,1347336538.0,3.03
DNK,X,2000,2.0,1409296215.0,3.17
DNK,X,2000,3.0,40174690615.0,90.49
DNK,X,2001,0.0,1552017338.0,3.36
DNK,X,2001,1.0,1559075842.0,3.38
DNK,X,2001,2.0,1403018583.0,3.04
DNK,X,2001,3.0,41646411061.0,90.22
DNK,X,2002,0.0,1758949672.0,3.47
DNK,X,2002,1.0,1606918888.0,3.17
DNK,X,2002,2.0,1446117845.0,2.85
DNK,X,2002,3.0,45945603718.0,90.52
DNK,X,2003,0.0,2126246478.0,3.62
DNK,X,2003,1.0,2005665583.0,3.42
DNK,X,2003,2.0,1745155050.0,2.97
DNK,X,2003,3.0,52827111833.0,89.99
DNK,X,2004,0.0,2619897642.0,3.85
DNK,X,2004,1.0,2355783086.0,3.46
DNK,X,2004,2.0,2011633714.0,2.95
DNK,X,2004,3.0,61094588937.0,89.74
DNK,X,2005,0.0,2518520048.0,3.54
DNK,X,2005,1.0,2739399333.0,3.86
DNK,X,2005,2.0,2189786283.0,3.08
DNK,X,2005,3.0,63598989880.0,89.52
DNK,X,2006,0.0,3000606722.0,3.76
DNK,X,2006,1.0,3041527066.0,3.81
DNK,X,2006,2.0,2614490044.0,3.28
DNK,X,2006,3.0,71101946125.0,89.15
DNK,X,2007,0.0,3733301510.0,4.14
DNK,X,2007,1.0,3380762417.0,3.75
DNK,X,2007,2.0,3083398407.0,3.42
DNK,X,2007,3.0,80047080909.0,88.7
DNK,X,2008,0.0,4403797221.0,4.3
DNK,X,2008,1.0,4147240283.0,4.05
DNK,X,2008,2.0,4269454693.0,4.17
DNK,X,2008,3.0,89552058276.0,87.48
DNK,X,2009,0.0,3840414205.0,4.74
DNK,X,2009,1.0,3795128311.0,4.68
DNK,X,2009,2.0,2912797429.0,3.59
DNK,X,2009,3.0,70549758371.0,86.99
DNK,X,2010,0.0,5031516670.0,5.88
DNK,X,2010,1.0,3718500314.0,4.35
DNK,X,2010,2.0,3911989350.0,4.58
DNK,X,2010,3.0,72845227149.0,85.19
DNK,X,2011,0.0,5855321604.0,5.83
DNK,X,2011,1.0,5522950874.0,5.5
DNK,X,2011,2.0,4144488527.0,4.13
DNK,X,2011,3.0,84921878160.0,84.55
DNK,X,2012,0.0,6164512436.0,6.62
DNK,X,2012,1.0,4432794893.0,4.76
DNK,X,2012,2.0,4058048627.0,4.36
DNK,X,2012,3.0,78494818540.0,84.27
DNK,X,2013,0.0,7050155018.0,7.26
DNK,X,2013,1.0,5223766519.0,5.38
DNK,X,2013,2.0,4684431127.0,4.83
DNK,X,2013,3.0,80114645711.0,82.53
DNK,X,2014,0.0,6759371356.0,6.97
DNK,X,2014,1.0,4745356083.0,4.89
DNK,X,2014,2.0,4236193150.0,4.37
DNK,X,2014,3.0,81245272356.0,83.77
DNK,X,2015,0.0,6741510358.0,8.21
DNK,X,2015,1.0,3509558033.0,4.28
DNK,X,2015,2.0,3737292518.0,4.55
DNK,X,2015,3.0,68075948268.0,82.95
DNK,X,2016,0.0,6034504142.19,7.4
DNK,X,2016,1.0,3750176303.995,4.6
DNK,X,2016,2.0,6677152856.5720005,8.19
DNK,X,2016,3.0,65103793258.324,79.82
DNK,X,2017,0.0,6273294465.306,7.48
DNK,X,2017,1.0,4060749857.939,4.84
DNK,X,2017,2.0,6732531975.634,8.02
DNK,X,2017,3.0,66828040445.763,79.66
DNK,X,2018,0.0,5941357154.195,6.7
DNK,X,2018,1.0,5604827078.2,6.32
DNK,X,2018,2.0,6203646495.853001,7.0
DNK,X,2018,3.0,70900390631.357,79.98
DNK,X,2019,0.0,6318191671.173,7.23
DNK,X,2019,1.0,5289991657.277,6.05
DNK,X,2019,2.0,7194178191.9939995,8.23
DNK,X,2019,3.0,68628000357.302,78.49
DNK,X,2020,0.0,6676193048.4210005,8.06
DNK,X,2020,1.0,4919771645.621,5.94
DNK,X,2020,2.0,8382592160.136,10.11
DNK,X,2020,3.0,62896395213.261,75.89
DNK,X,2021,0.0,7071012166.102,7.18
DNK,X,2021,1.0,6180522150.172,6.28
DNK,X,2021,2.0,9998132272.025,10.16
DNK,X,2021,3.0,75175185409.103,76.38
DNK,X,2022,0.0,6373329308.631,6.36
DNK,X,2022,1.0,5569851290.21,5.56
DNK,X,2022,2.0,10707809647.111,10.68
DNK,X,2022,3.0,77581885572.007,77.4
DNK,X,2023,0.0,6285511823.242,6.14
DNK,X,2023,1.0,5711105641.08,5.58
DNK,X,2023,2.0,12937936107.649,12.65
DNK,X,2023,3.0,77355342198.285,75.62
DNK,X,2024,0.0,6141158080.635,5.91
DNK,X,2024,1.0,6130746809.212,5.9
DNK,X,2024,2.0,19299570681.862,18.56
DNK,X,2024,3.0,72412074703.197,69.64
ESP,M,2000,0.0,11301946781.723,7.32
ESP,M,2000,1.0,12246269164.055,7.93
ESP,M,2000,2.0,9615344432.719,6.23
ESP,M,2000,3.0,121258014686.542,78.52
ESP,M,2001,0.0,10522255755.058,6.85
ESP,M,2001,1.0,11602647540.902,7.56
ESP,M,2001,2.0,10385387745.435,6.76
ESP,M,2001,3.0,121030605843.537,78.83
ESP,M,2002,0.0,11986706551.077,7.3
ESP,M,2002,1.0,12897800550.002,7.85
ESP,M,2002,2.0,10675338761.425,6.5
ESP,M,2002,3.0,128752974095.834,78.36
ESP,M,2003,0.0,15045331904.795,7.14
ESP,M,2003,1.0,15733560405.831,7.47
ESP,M,2003,2.0,13669495231.183,6.49
ESP,M,2003,3.0,166142552151.405,78.89
ESP,M,2004,0.0,21427162100.678,8.43
ESP,M,2004,1.0,19461750691.472,7.66
ESP,M,2004,2.0,16494021612.562,6.49
ESP,M,2004,3.0,196824151133.823,77.43
ESP,M,2005,0.0,26954702801.624,9.43
ESP,M,2005,1.0,28756530571.015,10.07
ESP,M,2005,2.0,20328689687.057,7.12
ESP,M,2005,3.0,209664236494.807,73.39
ESP,M,2006,0.0,32946414762.295002,10.13
ESP,M,2006,1.0,38602915384.753,11.87
ESP,M,2006,2.0,22871735307.749,7.03
ESP,M,2006,3.0,230849511432.513,70.97
ESP,M,2007,0.0,44530414309.873,11.46
ESP,M,2007,1.0,39217032412.171,10.1
ESP,M,2007,2.0,28475548078.606003,7.33
ESP,M,2007,3.0,276180880835.6,71.11
ESP,M,2008,0.0,52908040215.867004,12.73
ESP,M,2008,1.0,54225383965.388,13.04
ESP,M,2008,2.0,31775960212.468,7.64
ESP,M,2008,3.0,276852342567.241,66.59
ESP,M,2009,0.0,34824207314.721,12.24
ESP,M,2009,1.0,31568759203.566,11.1
ESP,M,2009,2.0,21937969784.681,7.71
ESP,M,2009,3.0,196189803253.229,68.95
ESP,M,2010,0.0,42307148150.421,13.56
ESP,M,2010,1.0,39747287319.894,12.74
ESP,M,2010,2.0,29058655769.592,9.31
ESP,M,2010,3.0,200925823145.264,64.39
ESP,M,2011,0.0,45546764900.437004,12.66
ESP,M,2011,1.0,54566520095.298996,15.16
ESP,M,2011,2.0,35940903065.097,9.99
ESP,M,2011,3.0,223840705450.45,62.2
ESP,M,2012,0.0,40505172492.131996,12.44
ESP,M,2012,1.0,45180840148.982,13.88
ESP,M,2012,2.0,46268762101.107,14.22
ESP,M,2012,3.0,193530619592.412,59.46
ESP,M,2013,0.0,42576585902.081,12.9
ESP,M,2013,1.0,47368441290.365,14.35
ESP,M,2013,2.0,42556735846.936,12.89
ESP,M,2013,3.0,197667149255.305,59.87
ESP,M,2014,0.0,46426084741.661995,13.37
ESP,M,2014,1.0,46284518648.942,13.33
ESP,M,2014,2.0,40213693986.162994,11.58
