Country Code,Time,"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Control of Corruption: Estimate [CC.EST],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Political Stability and Absence of Violence/Terrorism: Percentile Rank [PV.PER.RNK],Regulatory Quality: Percentile Rank [RQ.PER.RNK],Rule of Law: Percentile Rank [RL.PER.RNK],"Tariff rate, applied, simple mean, all products (%) [TM.TAX.MRCH.SM.AR.ZS]",regime_0_M_share,regime_1_M_share,regime_2_M_share,regime_3_M_share,regime_0_X_share,regime_1_X_share,regime_2_X_share,regime_3_X_share,dist,memberships
SYC,2021,29979.8272686091,107.384893788362,3.852,0.552281631207279,1.6004593372345,9.76909936973542,25.8451233580434,183.77081501466,73.3975609756097,70.2830200195312,52.8571434020996,60.0,1.75,20.46,5.85,22.12,51.56,23.73,3.58,5.26,67.43,8201.0,16.0
SYC,2022,30575.5705075202,92.3726471849139,3.3930000000000002,14.9768513322959,1.69851016998291,2.6260363285129,19.5903043189092,186.172111653646,73.7024390243903,72.6415100097656,62.2641525268555,66.0377349853516,1.91,25.3,10.59,7.52,56.59,26.79,3.99,7.46,61.77,8201.0,0.0
SYC,2023,32705.944308693,93.0210764110468,2.934,3.16171435490999,1.62884771823883,-1.03530088431952,21.3384546662183,183.066894954317,74.9585365853659,73.9336471557617,58.9622650146484,63.6792449951172,1.91,39.82,17.6,12.37,30.2,37.46,9.92,1.77,50.85,8201.0,0.0
SYC,2024,32705.944308693,93.0210764110468,2.934,3.16171435490999,1.62884771823883,0.311726050919668,21.3384546662183,183.066894954317,74.9585365853659,73.9336471557617,58.9622650146484,63.6792449951172,1.91,39.82,17.6,12.37,30.2,37.46,9.92,1.77,50.85,8201.0,0.0
SYR,2000,3265.07029374996,44.6162357136619,11.63,0.675642589410501,-1.00953269004822,-3.84615384615379,12.4078207164753,65.2849861212903,70.856,40.2116394042969,10.8695650100708,35.8208961486816,14.67,14.12,17.33,17.01,51.54,10.27,7.47,14.36,67.91,6677.0,19.0
SYR,2001,3265.07029374996,49.4143785266651,11.63,1.04728710191981,-0.704664781689645,2.99999999999995,12.4971252802852,67.3681324999384,71.296,46.82539558410645,13.5428910255432,35.8208961486816,14.67,11.2,18.27,16.29,54.25,9.26,8.06,13.22,69.46,6677.0,22.0
SYR,2002,3265.07029374996,53.3349912790612,11.68,3.95483192702744,-0.39979687333107,-0.130505282417402,12.275717423875,71.6443076814108,71.742,53.439151763916,16.2162170410156,35.8208961486816,14.67,14.97,17.06,18.39,49.58,14.27,7.75,14.39,63.59,6677.0,23.0
SYR,2003,3265.07029374996,49.6698191987622,10.28,7.20443505274413,-0.801886260509491,5.79682944905841,13.4124895383662,61.5469905405418,72.188,44.7236175537109,15.6756753921509,39.3034820556641,14.174285714285714,17.68,19.64,22.65,40.02,13.09,9.99,14.04,62.87,6677.0,24.0
SYR,2004,3265.07029374996,62.9371035077209,9.576666666666666,6.90295943489203,-0.829437732696533,4.43314136719839,15.6216280642928,78.1149285929097,72.494,35.9223289489746,13.9303483963013,39.9038467407227,13.678571428571429,24.12,23.93,18.23,33.73,23.91,8.84,9.01,58.24,6677.0,24.0
SYR,2005,3265.07029374996,67.8125485416592,8.873333333333333,6.21507783539282,-0.852751672267914,7.24034939348535,13.7165286589956,80.1330024866606,72.797,32.5242729187012,18.1372547149658,33.9712905883789,13.182857142857141,21.04,29.51,15.94,33.52,11.72,12.65,6.37,69.26,6677.0,25.0
